Time,Sales Rank,New Price,List Price
"5/18/2024, 2:36:21 PM",500,69.99,129.99
"5/18/2024, 8:38:04 PM",518,69.99,129.99
"5/18/2024, 11:38:41 PM",460,69.99,129.99
"5/19/2024, 2:39:23 AM",456,69.99,129.99
"5/19/2024, 5:40:15 AM",463,69.99,129.99
"5/19/2024, 8:41:03 AM",440,69.99,129.99
"5/19/2024, 11:41:40 AM",456,69.99,129.99
"5/19/2024, 2:42:36 PM",459,69.99,129.99
"5/19/2024, 5:43:21 PM",480,69.99,129.99
"5/19/2024, 8:44:06 PM",497,69.99,129.99
"5/19/2024, 11:44:46 PM",444,69.99,129.99
"5/20/2024, 2:45:30 AM",579,69.99,129.99
"5/20/2024, 8:47:06 AM",539,69.99,129.99
"5/20/2024, 11:47:56 AM",571,69.99,129.99
"5/20/2024, 2:48:45 PM",615,69.99,129.99
"5/20/2024, 5:49:39 PM",654,69.99,129.99
"5/20/2024, 8:50:26 PM",628,69.99,129.99
"5/20/2024, 11:51:08 PM",663,69.99,129.99
"5/21/2024, 2:51:47 AM",573,69.99,129.99
"5/21/2024, 5:52:47 AM",623,69.99,129.99
"5/21/2024, 8:53:41 AM",636,69.99,129.99
"5/21/2024, 11:54:31 AM",571,69.99,129.99
"5/21/2024, 2:55:25 PM",614,69.99,129.99
"5/21/2024, 5:56:08 PM",625,69.99,129.99
"5/21/2024, 8:56:45 PM",515,69.99,129.99
"5/21/2024, 11:57:29 PM",529,69.99,129.99
"5/22/2024, 5:59:18 AM",652,69.99,129.99
"5/22/2024, 9:00:08 AM",702,69.99,129.99
"5/22/2024, 12:00:55 PM",754,69.99,129.99
"5/22/2024, 3:01:37 PM",697,69.99,129.99
"5/22/2024, 6:02:34 PM",690,69.99,129.99
"5/22/2024, 9:03:31 PM",625,69.99,129.99
"5/23/2024, 12:04:22 AM",577,69.99,129.99
"5/23/2024, 3:05:07 AM",618,69.99,129.99
"5/23/2024, 6:05:43 AM",655,69.99,129.99
"5/23/2024, 9:06:25 AM",537,69.99,129.99
"5/23/2024, 12:07:14 PM",552,69.99,129.99
"5/23/2024, 6:08:38 PM",486,69.99,129.99
"5/23/2024, 9:09:26 PM",610,69.99,129.99
"5/24/2024, 3:11:03 AM",561,69.99,129.99
"5/24/2024, 6:11:49 AM",595,69.99,129.99
"5/24/2024, 9:12:40 AM",642,69.99,129.99
"5/24/2024, 12:13:28 PM",672,69.99,129.99
"5/24/2024, 3:14:21 PM",622,69.99,129.99
"5/24/2024, 6:15:08 PM",624,69.99,129.99
"5/25/2024, 12:16:35 AM",691,69.99,129.99
"5/25/2024, 3:17:24 AM",641,69.99,129.99
"5/25/2024, 6:18:14 AM",685,69.99,129.99
"5/25/2024, 9:19:05 AM",732,69.99,129.99
"5/25/2024, 12:19:50 PM",628,69.99,129.99
"5/25/2024, 3:20:42 PM",573,69.99,129.99
"5/25/2024, 9:22:28 PM",534,69.99,129.99
"5/26/2024, 12:23:13 AM",582,69.99,129.99
"5/26/2024, 3:24:04 AM",752,69.99,129.99
"5/26/2024, 6:24:44 AM",690,69.99,129.99
"5/26/2024, 9:25:30 AM",573,69.99,129.99
"5/26/2024, 12:26:12 PM",557,69.99,129.99
"5/26/2024, 3:26:42 PM",518,69.99,129.99
"5/26/2024, 6:27:25 PM",505,69.99,129.99
"5/26/2024, 9:28:15 PM",474,69.99,129.99
"5/27/2024, 3:29:44 AM",457,69.99,129.99
"5/27/2024, 6:30:41 AM",521,69.99,129.99
"5/27/2024, 9:31:29 AM",589,69.99,129.99
"5/27/2024, 12:32:13 PM",523,69.99,129.99
"5/27/2024, 6:33:38 PM",357,69.99,129.99
"5/27/2024, 9:34:32 PM",456,69.99,129.99
"5/28/2024, 3:36:07 AM",617,69.99,129.99
"5/28/2024, 6:36:36 AM",543,69.99,129.99
"5/28/2024, 12:38:06 PM",491,69.99,129.99
"5/28/2024, 3:38:42 PM",482,69.99,129.99
"5/28/2024, 6:39:37 PM",462,69.99,129.99
"5/28/2024, 9:40:25 PM",501,69.99,129.99
"5/29/2024, 12:41:06 AM",586,69.99,129.99
"5/29/2024, 6:42:25 AM",523,69.99,129.99
"5/29/2024, 9:43:08 AM",454,69.99,129.99
"5/29/2024, 12:43:39 PM",585,69.99,129.99
"5/29/2024, 3:44:30 PM",470,69.99,129.99
"5/29/2024, 6:45:25 PM",455,69.99,129.99
"5/29/2024, 9:46:14 PM",477,69.99,129.99
"5/30/2024, 12:47:06 AM",502,69.99,129.99
"5/30/2024, 3:47:44 AM",499,69.99,129.99
"5/30/2024, 6:48:26 AM",446,69.99,129.99
"5/30/2024, 12:50:04 PM",510,69.99,129.99
"5/30/2024, 3:51:10 PM",447,69.99,129.99
"5/30/2024, 6:51:37 PM",466,69.99,129.99
"5/30/2024, 9:52:26 PM",472,69.99,129.99
"5/31/2024, 12:53:22 AM",505,69.99,129.99
"5/31/2024, 3:54:07 AM",480,69.99,129.99
"5/31/2024, 9:55:23 AM",390,69.99,129.99
"5/31/2024, 12:56:13 PM",389,69.99,129.99
"5/31/2024, 3:57:07 PM",426,69.99,129.99
"5/31/2024, 6:57:36 PM",419,69.99,129.99
"5/31/2024, 9:58:21 PM",406,69.99,129.99
"6/1/2024, 12:59:04 AM",589,69.99,129.99
"6/1/2024, 3:59:31 AM",525,69.99,129.99
"6/1/2024, 7:00:22 AM",446,69.99,129.99
"6/1/2024, 1:01:45 PM",459,69.99,129.99
"6/1/2024, 4:02:31 PM",458,69.99,129.99
"6/1/2024, 7:03:22 PM",454,69.99,129.99
"6/1/2024, 10:04:14 PM",440,69.99,129.99
"6/2/2024, 1:05:05 AM",506,69.99,129.99
"6/2/2024, 4:05:45 AM",496,69.99,129.99
"6/2/2024, 7:06:29 AM",564,69.99,129.99
"6/2/2024, 10:07:15 AM",482,69.99,129.99
"6/2/2024, 4:08:41 PM",412,69.99,129.99
"6/2/2024, 7:09:30 PM",377,69.99,129.99
"6/2/2024, 10:10:23 PM",361,69.99,129.99
"6/3/2024, 1:11:06 AM",510,69.99,129.99
"6/3/2024, 4:11:40 AM",572,69.99,129.99
"6/3/2024, 7:12:28 AM",525,69.99,129.99
"6/3/2024, 1:14:03 PM",596,69.99,129.99
"6/3/2024, 4:15:11 PM",523,69.99,129.99
"6/3/2024, 7:16:34 PM",540,69.99,129.99
"6/3/2024, 10:20:30 PM",542,69.99,129.99
"6/4/2024, 1:21:14 AM",491,69.99,129.99
"6/4/2024, 4:22:04 AM",465,69.99,129.99
"6/4/2024, 7:22:48 AM",478,69.99,129.99
"6/4/2024, 10:37:55 AM",551,69.99,129.99
"6/4/2024, 1:38:40 PM",519,69.99,129.99
"6/4/2024, 4:39:30 PM",554,69.99,129.99
"6/4/2024, 10:41:15 PM",621,69.99,129.99
"6/5/2024, 1:42:07 AM",543,69.99,129.99
"6/5/2024, 4:42:42 AM",639,69.99,129.99
"6/5/2024, 7:43:34 AM",806,69.99,129.99
"6/5/2024, 10:44:20 AM",805,69.99,129.99
"6/5/2024, 1:45:07 PM",694,69.99,129.99
"6/5/2024, 4:45:48 PM",672,69.99,129.99
"6/5/2024, 10:47:24 PM",597,69.99,129.99
"6/6/2024, 1:48:14 AM",724,69.99,129.99
"6/6/2024, 4:49:04 AM",746,69.99,129.99
"6/6/2024, 10:50:23 AM",605,69.99,129.99
"6/6/2024, 1:51:04 PM",406,69.99,129.99
"6/6/2024, 4:51:40 PM",376,69.99,129.99
"6/6/2024, 7:52:29 PM",359,69.99,129.99
"6/7/2024, 1:54:05 AM",339,69.99,129.99
"6/7/2024, 4:54:44 AM",359,69.99,129.99
"6/7/2024, 7:55:27 AM",373,69.99,129.99
"6/7/2024, 10:56:07 AM",446,69.99,129.99
"6/7/2024, 1:56:40 PM",484,69.99,129.99
"6/7/2024, 4:57:32 PM",481,69.99,129.99
"6/7/2024, 7:58:25 PM",470,69.99,129.99
"6/8/2024, 2:00:06 AM",500,69.99,129.99
"6/8/2024, 5:00:42 AM",531,69.99,129.99
"6/8/2024, 8:01:30 AM",543,69.99,129.99
"6/8/2024, 11:02:13 AM",508,69.99,129.99
"6/8/2024, 2:03:03 PM",489,69.99,129.99
"6/8/2024, 5:03:39 PM",464,69.99,129.99
"6/8/2024, 8:04:23 PM",451,69.99,129.99
"6/8/2024, 11:05:08 PM",506,69.99,129.99
"6/9/2024, 5:06:37 AM",494,69.99,129.99
"6/9/2024, 8:07:24 AM",434,69.99,129.99
"6/9/2024, 11:08:13 AM",355,69.99,129.99
"6/9/2024, 2:09:04 PM",362,69.99,129.99
"6/9/2024, 5:09:47 PM",370,69.99,129.99
"6/9/2024, 11:11:28 PM",432,69.99,129.99
"6/10/2024, 2:12:21 AM",446,69.99,129.99
"6/10/2024, 5:13:05 AM",474,69.99,129.99
"6/10/2024, 8:13:48 AM",475,69.99,129.99
"6/10/2024, 11:14:35 AM",513,69.99,129.99
"6/10/2024, 2:15:27 PM",440,69.99,129.99
"6/10/2024, 5:16:12 PM",415,69.99,129.99
"6/10/2024, 11:17:47 PM",436,69.99,129.99
"6/11/2024, 2:18:31 AM",463,69.99,129.99
"6/11/2024, 5:19:27 AM",422,69.99,129.99
"6/11/2024, 8:21:13 AM",437,69.99,129.99
"6/11/2024, 11:22:53 AM",402,69.99,129.99
"6/11/2024, 5:25:28 PM",457,69.99,129.99
"6/11/2024, 8:34:47 PM",435,69.99,129.99
"6/11/2024, 11:56:59 PM",470,69.99,129.99
"6/12/2024, 2:59:37 AM",579,69.99,129.99
"6/12/2024, 6:00:26 AM",506,69.99,129.99
"6/12/2024, 9:01:11 AM",531,69.99,129.99
"6/12/2024, 12:01:57 PM",522,69.99,129.99
"6/12/2024, 3:03:28 PM",535,69.99,129.99
"6/12/2024, 9:05:04 PM",524,69.99,129.99
"6/13/2024, 12:06:13 AM",506,69.99,129.99
"6/13/2024, 3:07:04 AM",557,69.99,129.99
"6/13/2024, 6:08:01 AM",686,69.99,129.99
"6/13/2024, 9:08:27 AM",588,69.99,129.99
"6/13/2024, 3:13:30 PM",474,69.99,129.99
"6/13/2024, 9:26:17 PM",438,69.99,129.99
"6/14/2024, 12:31:35 AM",443,69.99,129.99
"6/14/2024, 3:36:38 AM",395,69.99,129.99
"6/14/2024, 6:37:22 AM",525,69.99,129.99
"6/14/2024, 9:38:08 AM",565,69.99,129.99
"6/14/2024, 12:38:47 PM",496,69.99,129.99
"6/14/2024, 3:40:33 PM",471,69.99,129.99
"6/14/2024, 6:41:16 PM",457,69.99,129.99
"6/15/2024, 12:42:47 AM",513,69.99,129.99
"6/15/2024, 3:43:41 AM",474,69.99,129.99
"6/15/2024, 6:44:29 AM",439,69.99,129.99
"6/15/2024, 9:45:21 AM",526,69.99,129.99
"6/15/2024, 12:46:05 PM",499,69.99,129.99
"6/15/2024, 3:46:49 PM",471,69.99,129.99
"6/15/2024, 6:47:27 PM",421,69.99,129.99
"6/16/2024, 12:49:06 AM",463,69.99,129.99
"6/16/2024, 3:49:45 AM",498,69.99,129.99
"6/16/2024, 6:50:32 AM",485,69.99,129.99
"6/16/2024, 9:51:20 AM",434,69.99,129.99
"6/16/2024, 12:52:11 PM",448,69.99,129.99
"6/16/2024, 3:52:54 PM",406,69.99,129.99
"6/16/2024, 9:54:26 PM",400,69.99,129.99
"6/17/2024, 12:55:16 AM",450,69.99,129.99
"6/17/2024, 3:56:06 AM",427,69.99,129.99
"6/17/2024, 6:56:51 AM",477,69.99,129.99
"6/17/2024, 9:57:28 AM",553,69.99,129.99
"6/17/2024, 3:59:32 PM",602,69.99,129.99
"6/17/2024, 7:00:25 PM",587,69.99,129.99
"6/17/2024, 10:01:07 PM",674,69.99,129.99
"6/18/2024, 4:02:42 AM",724,69.99,129.99
"6/18/2024, 7:03:31 AM",612,69.99,129.99
"6/18/2024, 10:04:24 AM",563,69.99,129.99
"6/18/2024, 1:05:23 PM",622,69.99,129.99
"6/18/2024, 4:06:14 PM",562,69.99,129.99
"6/18/2024, 7:07:03 PM",564,69.99,129.99
"6/18/2024, 10:07:29 PM",517,69.99,129.99
"6/19/2024, 4:09:04 AM",644,69.99,129.99
"6/19/2024, 10:10:33 AM",764,69.99,129.99
"6/19/2024, 1:11:31 PM",636,69.99,129.99
"6/19/2024, 4:12:11 PM",552,69.99,129.99
"6/19/2024, 7:12:51 PM",527,69.99,129.99
"6/19/2024, 10:13:39 PM",506,69.99,129.99
"6/20/2024, 1:14:27 AM",476,69.99,129.99
"6/20/2024, 7:16:12 AM",477,69.99,129.99
"6/20/2024, 10:17:03 AM",521,69.99,129.99
"6/20/2024, 1:17:29 PM",536,69.99,129.99
"6/20/2024, 4:18:16 PM",558,69.99,129.99
"6/20/2024, 7:19:05 PM",568,69.99,129.99
"6/21/2024, 1:45:00 AM",544,69.99,129.99
"6/21/2024, 5:43:43 AM",571,69.99,129.99
"6/21/2024, 9:07:49 AM",513,69.99,129.99
"6/21/2024, 3:09:20 PM",471,69.99,129.99
"6/21/2024, 6:13:19 PM",448,69.99,129.99
"6/21/2024, 9:14:33 PM",484,69.99,129.99
"6/22/2024, 12:15:25 AM",467,69.99,129.99
"6/22/2024, 3:16:06 AM",549,69.99,129.99
"6/22/2024, 6:17:02 AM",618,69.99,129.99
"6/22/2024, 12:18:25 PM",460,69.99,129.99
"6/22/2024, 3:19:07 PM",427,69.99,129.99
"6/22/2024, 6:20:09 PM",433,69.99,129.99
"6/22/2024, 9:20:56 PM",389,69.99,129.99
"6/23/2024, 12:21:30 AM",469,69.99,129.99
"6/23/2024, 3:22:21 AM",474,69.99,129.99
"6/23/2024, 6:23:14 AM",535,69.99,129.99
"6/23/2024, 9:24:04 AM",462,69.99,129.99
"6/23/2024, 3:25:24 PM",418,69.99,129.99
"6/23/2024, 6:26:20 PM",399,69.99,129.99
"6/23/2024, 9:27:21 PM",466,69.99,129.99
"6/24/2024, 12:28:06 AM",508,69.99,129.99
"6/24/2024, 3:28:43 AM",669,69.99,129.99
"6/24/2024, 9:30:40 AM",662,69.99,129.99
"6/24/2024, 12:31:24 PM",469,69.99,129.99
"6/24/2024, 6:34:15 PM",424,69.99,129.99
"6/24/2024, 9:35:06 PM",508,69.99,129.99
"6/25/2024, 12:35:44 AM",543,69.99,129.99
"6/25/2024, 3:36:28 AM",483,69.99,129.99
"6/25/2024, 9:38:25 AM",580,69.99,129.99
"6/25/2024, 12:39:08 PM",531,69.99,129.99
"6/25/2024, 3:39:38 PM",484,69.99,129.99
"6/25/2024, 6:40:30 PM",511,69.99,129.99
"6/25/2024, 9:41:14 PM",513,69.99,129.99
"6/26/2024, 12:42:05 AM",617,69.99,129.99
"6/26/2024, 6:43:32 AM",713,69.99,129.99
"6/26/2024, 9:44:25 AM",798,69.99,129.99
"6/26/2024, 12:45:09 PM",814,69.99,129.99
"6/26/2024, 3:45:41 PM",785,69.99,129.99
"6/26/2024, 6:46:31 PM",789,69.99,129.99
"6/26/2024, 9:47:23 PM",691,69.99,129.99
"6/27/2024, 12:48:06 AM",668,69.99,129.99
"6/27/2024, 3:48:44 AM",647,69.99,129.99
"6/27/2024, 9:50:40 AM",657,69.99,129.99
"6/27/2024, 12:51:23 PM",686,69.99,129.99
"6/27/2024, 3:52:13 PM",647,69.99,129.99
"6/27/2024, 6:52:59 PM",673,69.99,129.99
"6/27/2024, 9:53:40 PM",727,69.99,129.99
"6/28/2024, 12:54:24 AM",733,69.99,129.99
"6/28/2024, 3:55:12 AM",539,69.99,129.99
"6/28/2024, 6:56:14 AM",543,69.99,129.99
"6/28/2024, 12:57:45 PM",570,69.99,129.99
"6/28/2024, 3:58:35 PM",511,69.99,129.99
"6/28/2024, 6:59:45 PM",482,69.99,129.99
"6/28/2024, 10:00:40 PM",579,69.99,129.99
"6/29/2024, 1:01:26 AM",622,69.99,129.99
"6/29/2024, 4:02:08 AM",639,69.99,129.99
"6/29/2024, 7:03:00 AM",623,69.99,129.99
"6/29/2024, 10:03:55 AM",584,69.99,129.99
"6/29/2024, 1:04:33 PM",593,69.99,129.99
"6/29/2024, 4:05:44 PM",620,69.99,129.99
"6/29/2024, 10:07:36 PM",633,69.99,129.99
"6/30/2024, 1:08:23 AM",797,69.99,129.99
"6/30/2024, 4:09:08 AM",868,69.99,129.99
"6/30/2024, 7:10:00 AM",822,69.99,129.99
"6/30/2024, 10:10:55 AM",700,69.99,129.99
"6/30/2024, 1:11:40 PM",633,69.99,129.99
"6/30/2024, 4:12:26 PM",612,69.99,129.99
"6/30/2024, 7:13:16 PM",601,69.99,129.99
"6/30/2024, 10:14:07 PM",642,69.99,129.99
"7/1/2024, 4:15:26 AM",501,69.99,129.99
"7/1/2024, 7:16:31 AM",456,69.99,129.99
"7/1/2024, 10:17:21 AM",488,69.99,129.99
"7/1/2024, 1:18:06 PM",448,69.99,129.99
"7/1/2024, 4:18:48 PM",400,69.99,129.99
"7/1/2024, 7:22:43 PM",396,69.99,129.99
"7/2/2024, 1:24:23 AM",410,69.99,129.99
"7/2/2024, 4:25:12 AM",474,69.99,129.99
"7/2/2024, 7:27:17 AM",504,69.99,129.99
"7/2/2024, 10:28:04 AM",551,69.99,129.99
"7/2/2024, 1:28:28 PM",511,69.99,129.99
"7/2/2024, 4:29:21 PM",533,69.99,129.99
"7/2/2024, 7:30:17 PM",524,69.99,129.99
"7/3/2024, 1:31:35 AM",599,69.99,129.99
"7/3/2024, 4:32:22 AM",694,69.99,129.99
"7/3/2024, 7:33:15 AM",607,69.99,129.99
"7/3/2024, 10:34:11 AM",608,69.99,129.99
"7/3/2024, 4:35:27 PM",579,69.99,129.99
"7/3/2024, 7:36:19 PM",585,69.99,129.99
"7/3/2024, 10:37:13 PM",575,69.99,129.99
"7/4/2024, 1:38:06 AM",571,69.99,129.99
"7/4/2024, 7:46:46 AM",558,69.99,129.99
"7/4/2024, 2:06:05 PM",572,69.99,129.99
"7/4/2024, 5:06:49 PM",535,69.99,129.99
"7/4/2024, 8:07:28 PM",578,69.99,129.99
"7/4/2024, 11:08:21 PM",620,69.99,129.99
"7/5/2024, 2:09:06 AM",685,69.99,129.99
"7/5/2024, 5:09:41 AM",676,69.99,129.99
"7/5/2024, 11:11:33 AM",645,69.99,129.99
"7/5/2024, 2:12:24 PM",691,69.99,129.99
"7/5/2024, 5:13:08 PM",521,69.99,129.99
"7/5/2024, 8:13:53 PM",520,69.99,129.99
"7/5/2024, 11:14:41 PM",493,69.99,129.99
"7/6/2024, 2:15:23 AM",641,69.99,129.99
"7/6/2024, 5:16:05 AM",633,69.99,129.99
"7/6/2024, 8:16:56 AM",630,69.99,129.99
"7/6/2024, 2:18:35 PM",494,69.99,129.99
"7/6/2024, 5:19:23 PM",397,69.99,129.99
"7/6/2024, 8:20:09 PM",443,69.99,129.99
"7/6/2024, 11:21:00 PM",484,69.99,129.99
"7/7/2024, 2:21:36 AM",606,69.99,129.99
"7/7/2024, 5:22:24 AM",548,69.99,129.99
"7/7/2024, 11:24:22 AM",464,69.99,129.99
"7/7/2024, 5:25:55 PM",441,69.99,129.99
"7/7/2024, 8:26:46 PM",475,69.99,129.99
"7/7/2024, 11:27:50 PM",524,69.99,129.99
"7/8/2024, 2:28:35 AM",554,69.99,129.99
"7/8/2024, 5:29:31 AM",633,69.99,129.99
"7/8/2024, 11:32:03 AM",580,69.99,129.99
"7/8/2024, 2:32:39 PM",603,69.99,129.99
"7/8/2024, 5:33:28 PM",560,69.99,129.99
"7/8/2024, 8:34:17 PM",558,69.99,129.99
"7/8/2024, 11:35:11 PM",561,69.99,129.99
"7/9/2024, 5:36:30 AM",548,69.99,129.99
"7/9/2024, 8:37:30 AM",628,69.99,129.99
"7/9/2024, 11:38:22 AM",647,69.99,129.99
"7/9/2024, 2:39:07 PM",707,69.99,129.99
"7/9/2024, 5:39:58 PM",670,69.99,129.99
"7/9/2024, 8:40:45 PM",677,69.99,129.99
"7/10/2024, 3:59:14 AM",767,69.99,129.99
"7/10/2024, 7:35:34 AM",633,69.99,129.99
"7/10/2024, 10:44:50 AM",752,69.99,129.99
"7/10/2024, 1:45:39 PM",590,69.99,129.99
"7/10/2024, 7:49:36 PM",609,69.99,129.99
"7/10/2024, 10:50:25 PM",585,69.99,129.99
"7/11/2024, 1:51:10 AM",626,69.99,129.99
"7/11/2024, 4:52:03 AM",627,69.99,129.99
"7/11/2024, 7:53:00 AM",710,69.99,129.99
"7/11/2024, 10:53:50 AM",658,69.99,129.99
"7/11/2024, 4:55:29 PM",631,69.99,129.99
"7/11/2024, 7:56:30 PM",533,69.99,129.99
"7/12/2024, 1:58:11 AM",615,69.99,129.99
"7/12/2024, 4:59:03 AM",684,69.99,129.99
"7/12/2024, 8:00:18 AM",676,69.99,129.99
"7/12/2024, 11:01:14 AM",567,69.99,129.99
"7/12/2024, 2:02:13 PM",488,69.99,129.99
"7/12/2024, 5:03:04 PM",534,69.99,129.99
"7/12/2024, 11:04:46 PM",476,69.99,129.99
"7/13/2024, 5:06:22 AM",484,69.99,129.99
"7/13/2024, 8:07:23 AM",392,69.99,129.99
"7/13/2024, 11:08:12 AM",424,69.99,129.99
"7/13/2024, 2:09:03 PM",347,69.99,129.99
"7/13/2024, 5:09:45 PM",373,69.99,129.99
"7/13/2024, 8:10:33 PM",422,69.99,129.99
"7/13/2024, 11:11:23 PM",450,69.99,129.99
"7/14/2024, 5:13:05 AM",590,69.99,129.99
"7/14/2024, 8:13:50 AM",486,69.99,129.99
"7/14/2024, 11:14:47 AM",496,69.99,129.99
"7/14/2024, 2:15:39 PM",479,69.99,129.99
"7/14/2024, 8:17:12 PM",429,69.99,129.99
"7/14/2024, 11:18:03 PM",582,69.99,129.99
"7/15/2024, 2:18:37 AM",455,69.99,129.99
"7/15/2024, 8:20:21 AM",515,69.99,129.99
"7/15/2024, 11:21:11 AM",612,69.99,129.99
"7/15/2024, 2:22:03 PM",633,69.99,129.99
"7/15/2024, 5:22:26 PM",653,69.99,129.99
"7/15/2024, 8:23:15 PM",640,69.99,129.99
"7/15/2024, 11:24:06 PM",723,69.99,129.99
"7/16/2024, 2:24:40 AM",783,69.99,129.99
"7/16/2024, 8:26:51 AM",808,69.99,129.99
"7/16/2024, 11:27:58 AM",657,69.99,129.99
